User,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Output1,Output2,Feature10,Feature11
1427,0.00967741935483871,640.4533333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1428,0.08076923076923077,640.4451666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1429,0.07724137931034483,640.3915,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1430,0.06136363636363636,640.3845,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1431,0.02441860465116279,640.3751666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1432,0.04468085106382979,640.29525,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1433,0.032984293193717276,640.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1434,0.04057971014492753,640.2876666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1435,0.03088235294117647,640.2754166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1436,0.03800904977375566,3.7957500000000004,12.600000000000001,56.000000000000014,0.0,1.0,1.533,0.0,0.0,1.0,0.0,1.0,0.0
1437,0.03800904977375566,640.241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1438,0.03206106870229008,640.1890833333332,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1439,0.08076923076923077,2.86125,8.4,132.5625,1.0,1.0,0.24033333333333334,0.0,0.0,1.0,0.0,1.0,0.0
1440,0.03088235294117647,640.06775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1441,0.07724137931034483,640.0531666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1442,0.0,639.8799166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1443,0.04405594405594406,639.7381666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1444,0.08076923076923077,195.99825,27.3,113.21153846153844,0.0,1.0,1.738333333333333,0.644,0.0,1.0,0.0,1.0,1.0
1445,0.03206106870229008,639.611,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1446,0.02441860465116279,639.6016666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1447,0.07724137931034483,639.5678333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1448,0.04097560975609756,639.53925,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,0.04057971014492753,639.5340000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1450,0.00967741935483871,639.5246666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1451,0.0,0.7513333333333332,2.1,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1452,0.03800904977375566,1.9868333333333337,2.1,84.0,0.0,1.0,0.08341666666666667,0.0,0.0,1.0,0.0,1.0,0.0
1453,0.024705882352941178,639.3012500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1454,0.07724137931034483,113.6321666666667,8.4,37.33988764044943,1.0,1.0,0.09975,0.08633333333333335,0.0,1.0,0.0,1.0,1.0
1455,0.06136363636363636,639.2779166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1456,0.04468085106382979,639.22075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,0.04405594405594406,639.1945000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1458,0.03206106870229008,0.6895,18.900000000000002,16.333333333333332,1.0,1.0,0.1965833333333334,0.0,0.0,1.0,1.0,1.0,0.0
1459,0.014093959731543624,639.0300000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1460,0.04097560975609756,638.8935,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1461,0.00967741935483871,638.7931666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1462,0.034426229508196717,638.6899166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1463,0.07724137931034483,638.6613333333336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1464,0.03206106870229008,638.63625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1465,0.02441860465116279,638.4705833333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1466,0.0,638.4519166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1467,0.04468085106382979,638.38075,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1468,0.10500000000000001,616.1720833333334,23.1,59.054545454545455,0.0,0.0,0.25316666666666665,0.3354166666666667,0.0,1.0,0.0,1.0,1.0
1469,0.03088235294117647,638.3399166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1470,0.032984293193717276,638.3154166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1471,0.04097560975609756,638.2413333333332,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1472,0.04057971014492753,638.19175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1473,0.04242424242424243,638.1625833333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1474,0.032984293193717276,637.9642500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1475,0.075,637.86625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1476,0.04405594405594406,637.8365000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1477,0.08076923076923077,637.8201666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1478,0.07724137931034483,637.77,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1479,0.08076923076923077,637.7390833333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1480,0.07954545454545454,637.6358333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1481,0.03800904977375566,637.6113333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1482,0.034426229508196717,353.45275,77.7,123.95045045045045,1.0,1.0,0.4363333333333333,0.5623333333333334,0.0,1.0,0.0,1.0,1.0
1483,0.03206106870229008,637.5605833333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1484,0.03620689655172414,637.51975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1485,0.0,637.5028333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1486,0.08358208955223881,637.4538333333331,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1487,0.07724137931034483,637.4450833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1488,0.03800904977375566,637.4246666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1489,0.048025467849243865,0.06591666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1490,0.034426229508196717,637.245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1491,0.07724137931034483,637.23625,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1492,0.012,637.2181666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1493,0.06136363636363636,637.1225,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1494,0.014093959731543624,637.0764166666665,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1495,0.034426229508196717,637.0665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1496,0.08076923076923077,637.05775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1497,0.04468085106382979,636.9778333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1498,0.06136363636363636,636.9171666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1499,0.03088235294117647,636.9171666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1500,0.08358208955223881,636.8973333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1501,0.03206106870229008,636.8244166666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1502,0.0,636.6564166666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503,0.08076923076923077,636.50125,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1504,0.0,636.4575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1505,0.05600000000000001,636.3513333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1506,0.03206106870229008,636.28425,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507,0.08076923076923077,636.1495,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1508,0.0,636.0614166666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1509,0.03800904977375566,635.9190833333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1510,0.07724137931034483,1.8555833333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1511,0.07954545454545454,635.74,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1512,0.175,0.5944166666666668,2.1,126.0,1.0,1.0,0.10675000000000001,0.0,0.0,1.0,1.0,1.0,0.0
1513,0.014093959731543624,635.57725,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1514,0.075,54.02075,39.9,123.54385964912282,0.0,1.0,0.5185833333333334,1.2990833333333331,0.0,1.0,1.0,1.0,1.0
1515,0.0,635.55625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1516,0.04405594405594406,635.5393333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1517,0.02441860465116279,635.3754166666665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1518,0.06136363636363636,635.25525,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1519,0.04468085106382979,635.18525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1520,0.175,635.1111666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1521,0.032984293193717276,635.1035833333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1522,0.04097560975609756,635.0545833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1523,0.04468085106382979,635.054,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1524,0.08076923076923077,635.0446666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1525,0.06136363636363636,634.9256666666669,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1526,0.00967741935483871,634.9204166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1527,0.04468085106382979,634.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1528,0.03206106870229008,634.8620833333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1529,0.04468085106382979,634.7932500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1530,0.014093959731543624,634.7845,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1531,0.032984293193717276,634.7839166666669,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1532,0.10500000000000001,634.7168333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1533,0.08358208955223881,634.5383333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1534,0.045161290322580656,634.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1535,0.075,44.74341666666667,63.0,63.84166666666666,0.0,0.0,2.7521666666666675,0.0,0.0,1.0,0.0,1.0,0.0
1536,0.04057971014492753,634.3178333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1537,0.04468085106382979,82.27333333333333,4.2,63.0,1.0,1.0,0.0,0.7688333333333334,0.0,1.0,1.0,0.0,1.0
1538,0.075,634.3009166666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1539,0.15272727272727274,33.628,4.2,63.0,0.0,1.0,0.78925,0.0,0.0,1.0,1.0,1.0,0.0
1540,0.07954545454545454,634.2787500000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1541,0.04097560975609756,634.22975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1542,0.045161290322580656,634.1650000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1543,0.07724137931034483,634.0973333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1544,0.10500000000000001,634.0366666666665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1545,0.0,633.9474166666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1546,0.07724137931034483,633.9334166666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1547,0.03206106870229008,633.85,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1548,0.04405594405594406,633.8278333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1549,0.03620689655172414,31.9935,10.5,29.400000000000002,0.0,1.0,0.22108333333333333,0.0,0.0,1.0,0.0,1.0,0.0
1550,0.032984293193717276,633.5443333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1551,0.032984293193717276,633.5058333333332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1552,0.175,0.7256666666666668,4.2,94.5,1.0,1.0,0.24850000000000003,0.0,0.0,1.0,0.0,1.0,0.0
1553,0.048025467849243865,633.4498333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1554,0.07724137931034483,633.2841666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1555,0.08076923076923077,633.28125,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1556,0.08076923076923077,633.213,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1557,0.00967741935483871,633.1645833333336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1558,0.0,633.1010000000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1559,0.175,633.0870000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1560,0.03206106870229008,633.0829166666668,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1561,0.04242424242424243,633.0619166666669,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1562,0.02441860465116279,633.0304166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1563,0.0,543.1673333333333,73.5,63.55392006192867,0.0,1.0,0.8359166666666669,0.9963333333333335,0.0,1.0,0.0,1.0,1.0
1564,0.08358208955223881,0.21291666666666664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1565,0.04057971014492753,632.9213333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1566,0.07954545454545454,632.8460833333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1567,0.04468085106382979,632.8163333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1568,0.05600000000000001,632.8128333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1569,0.15272727272727274,632.7247500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1570,0.012,632.7195,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1571,0.014093959731543624,632.7130833333332,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1572,0.00967741935483871,632.6413333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1573,0.08358208955223881,632.5870833333332,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1574,0.07954545454545454,632.4208333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1575,0.034426229508196717,632.3718333333335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1576,0.175,632.3024166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1577,0.03206106870229008,632.275,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1578,0.03206106870229008,632.2388333333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1579,0.03620689655172414,632.2376666666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1580,0.04057971014492753,50.04591666666667,10.5,50.400000000000006,0.0,1.0,0.44625,0.0,0.0,1.0,0.0,1.0,0.0
1581,0.15272727272727274,632.1717500000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1582,0.04468085106382979,632.0200833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1583,0.04097560975609756,2.0107500000000003,8.4,57.75,1.0,1.0,1.1071666666666666,0.0,0.0,1.0,0.0,1.0,0.0
1584,0.014093959731543624,631.8520833333336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1585,0.03088235294117647,631.8211666666665,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1586,0.04468085106382979,0.23508333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1587,0.075,0.1925,2.1,21.0,1.0,1.0,0.07175,0.0,0.0,1.0,0.0,1.0,0.0
1588,0.06136363636363636,0.07058333333333335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1589,0.08076923076923077,631.6928333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1590,0.00967741935483871,631.6654166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1591,0.07724137931034483,631.4425833333336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1592,0.08358208955223881,631.4344166666668,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1593,0.03800904977375566,631.4256666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1594,0.06136363636363636,103.278,2.1,0.0,0.0,1.0,0.0,0.03441666666666667,0.0,1.0,0.0,0.0,1.0
1595,0.03620689655172414,631.4046666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1596,0.10500000000000001,631.2681666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1597,0.012,631.211,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1598,0.04097560975609756,631.1818333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1599,0.04468085106382979,631.0756666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1600,0.024705882352941178,0.06883333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1601,0.014093959731543624,178.75666666666666,52.5,109.2,1.0,1.0,2.447083333333334,5.229583333333333,0.0,1.0,0.0,1.0,1.0
1602,0.0,630.8073333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1603,0.04468085106382979,630.7099166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1604,0.012,630.7035,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1605,0.06136363636363636,630.6568333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1606,0.07724137931034483,630.4369166666669,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1607,0.03206106870229008,630.4135833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1608,0.012,630.3634166666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1609,0.06136363636363636,630.3581666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1610,0.07724137931034483,505.30375,52.5,95.43910112359555,1.0,1.0,0.21699999999999997,1.6671666666666667,0.0,1.0,0.0,1.0,1.0
1611,0.0,630.13475,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1612,0.04468085106382979,630.1201666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1613,0.04242424242424243,630.1044166666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1614,0.03800904977375566,630.0863333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1615,0.02441860465116279,629.9731666666665,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1616,0.03206106870229008,629.9515833333332,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1617,0.04242424242424243,629.9498333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1618,0.03620689655172414,629.9469166666665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1619,0.08358208955223881,629.9206666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1620,0.04057971014492753,251.35599999999997,16.8,61.04379844961242,0.0,1.0,0.27183333333333337,6.300000000000001,0.0,1.0,0.0,1.0,1.0
1621,0.0,629.8792500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1622,0.07724137931034483,629.66575,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1623,0.03206106870229008,629.5875833333336,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1624,0.028767123287671233,629.5601666666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1625,0.04097560975609756,629.4359166666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626,0.11052631578947368,0.3255,2.1,63.0,0.0,1.0,0.09216666666666666,0.0,0.0,1.0,0.0,1.0,0.0
1627,0.06136363636363636,0.252,2.1,63.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1628,0.175,629.1244166666669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1629,0.012,603.76925,6.300000000000001,38.49999999999999,1.0,1.0,0.2840833333333333,0.0,0.0,1.0,0.0,1.0,0.0
1630,0.06136363636363636,629.0404166666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1631,0.032984293193717276,629.0363333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1632,0.07724137931034483,628.9074166666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1633,0.04242424242424243,628.8951666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1634,0.075,628.8205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1635,0.175,628.6180833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1636,0.012,628.5900833333334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1637,0.07724137931034483,628.5574166666668,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1638,0.07954545454545454,628.5556666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1639,0.048025467849243865,628.5072500000001,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1640,0.02441860465116279,628.4856666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1641,0.045161290322580656,628.4658333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1642,0.032984293193717276,628.46525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1643,0.034426229508196717,628.4226666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1644,0.04468085106382979,628.41975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1645,0.06136363636363636,628.3135833333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1646,0.0,628.313,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
